,date,country,channel,n_tickets
1589,2020-04-02,13,39,4.0
1590,2020-03-24,15,28,4.0
1591,2020-03-25,15,28,4.0
1592,2020-03-26,15,28,4.0
1593,2020-03-27,15,28,4.0
1594,2020-03-28,15,28,3.0
1595,2020-03-29,15,28,4.0
1596,2020-03-30,15,28,4.0
1597,2020-03-31,15,28,4.0
1598,2020-04-01,15,28,4.0
1599,2020-04-02,15,28,4.0
1600,2020-03-24,17,28,3.0
1601,2020-03-25,17,28,3.0
1602,2020-03-26,17,28,3.0
1603,2020-03-27,17,28,3.0
1604,2020-03-28,17,28,3.0
1605,2020-03-29,17,28,3.0
1606,2020-03-30,17,28,3.0
1607,2020-03-31,17,28,3.0
1608,2020-04-01,17,28,3.0
1609,2020-04-02,17,28,3.0
1610,2020-03-24,17,35,3.0
1611,2020-03-25,17,35,2.0
1612,2020-03-26,17,35,2.0
1613,2020-03-27,17,35,2.0
1614,2020-03-28,17,35,2.0
1615,2020-03-29,17,35,3.0
1616,2020-03-30,17,35,3.0
1617,2020-03-31,17,35,3.0
1618,2020-04-01,17,35,3.0
1619,2020-04-02,17,35,3.0
1620,2020-03-24,20,17,2.0
1621,2020-03-25,20,17,2.0
1622,2020-03-26,20,17,1.0
1623,2020-03-27,20,17,1.0
1624,2020-03-28,20,17,1.0
1625,2020-03-29,20,17,1.0
1626,2020-03-30,20,17,2.0
1627,2020-03-31,20,17,2.0
1628,2020-04-01,20,17,2.0
1629,2020-04-02,20,17,1.0
1630,2020-03-24,20,26,3.0
1631,2020-03-25,20,26,3.0
1632,2020-03-26,20,26,3.0
1633,2020-03-27,20,26,3.0
1634,2020-03-28,20,26,3.0
1635,2020-03-29,20,26,3.0
1636,2020-03-30,20,26,3.0
1637,2020-03-31,20,26,3.0
1638,2020-04-01,20,26,3.0
1639,2020-04-02,20,26,3.0
1640,2020-03-24,20,35,5.0
1641,2020-03-25,20,35,5.0
1642,2020-03-26,20,35,5.0
1643,2020-03-27,20,35,5.0
1644,2020-03-28,20,35,4.0
1645,2020-03-29,20,35,5.0
1646,2020-03-30,20,35,5.0
1647,2020-03-31,20,35,5.0
1648,2020-04-01,20,35,5.0
1649,2020-04-02,20,35,5.0
1650,2020-03-24,26,17,4.0
1651,2020-03-25,26,17,4.0
1652,2020-03-26,26,17,4.0
1653,2020-03-27,26,17,4.0
1654,2020-03-28,26,17,4.0
1655,2020-03-29,26,17,3.0
1656,2020-03-30,26,17,4.0
1657,2020-03-31,26,17,4.0
1658,2020-04-01,26,17,4.0
1659,2020-04-02,26,17,4.0
1660,2020-03-24,27,31,3.0
1661,2020-03-25,27,31,3.0
1662,2020-03-26,27,31,3.0
1663,2020-03-27,27,31,3.0
1664,2020-03-28,27,31,2.0
1665,2020-03-29,27,31,3.0
1666,2020-03-30,27,31,3.0
1667,2020-03-31,27,31,3.0
1668,2020-04-01,27,31,3.0
1669,2020-04-02,27,31,3.0
1670,2020-03-24,28,-1,3.0
1671,2020-03-25,28,-1,3.0
1672,2020-03-26,28,-1,3.0
1673,2020-03-27,28,-1,3.0
1674,2020-03-28,28,-1,2.0
1675,2020-03-29,28,-1,2.0
1676,2020-03-30,28,-1,3.0
1677,2020-03-31,28,-1,3.0
1678,2020-04-01,28,-1,3.0
1679,2020-04-02,28,-1,3.0
1680,2020-03-24,31,35,3.0
1681,2020-03-25,31,35,3.0
1682,2020-03-26,31,35,3.0
1683,2020-03-27,31,35,3.0
1684,2020-03-28,31,35,2.0
1685,2020-03-29,31,35,2.0
1686,2020-03-30,31,35,3.0
1687,2020-03-31,31,35,3.0
1688,2020-04-01,31,35,3.0
1689,2020-04-02,31,35,3.0
1690,2020-03-24,-2,31,6.0
1691,2020-03-25,-2,31,5.0
1692,2020-03-26,-2,31,5.0
1693,2020-03-27,-2,31,4.0
1694,2020-03-28,-2,31,5.0
1695,2020-03-29,-2,31,4.0
1696,2020-03-30,-2,31,6.0
1697,2020-03-31,-2,31,6.0
1698,2020-04-01,-2,31,5.0
1699,2020-04-02,-2,31,5.0
1700,2020-03-24,2,-1,2.0
1701,2020-03-25,2,-1,2.0
1702,2020-03-26,2,-1,2.0
1703,2020-03-27,2,-1,2.0
1704,2020-03-28,2,-1,2.0
1705,2020-03-29,2,-1,2.0
1706,2020-03-30,2,-1,2.0
1707,2020-03-31,2,-1,2.0
1708,2020-04-01,2,-1,2.0
1709,2020-04-02,2,-1,2.0
1710,2020-03-24,3,39,3.0
1711,2020-03-25,3,39,4.0
1712,2020-03-26,3,39,4.0
1713,2020-03-27,3,39,4.0
1714,2020-03-28,3,39,3.0
1715,2020-03-29,3,39,3.0
1716,2020-03-30,3,39,4.0
1717,2020-03-31,3,39,3.0
1718,2020-04-01,3,39,4.0
1719,2020-04-02,3,39,4.0
1720,2020-03-24,4,23,6.0
1721,2020-03-25,4,23,6.0
1722,2020-03-26,4,23,8.0
1723,2020-03-27,4,23,6.0
1724,2020-03-28,4,23,8.0
1725,2020-03-29,4,23,5.0
1726,2020-03-30,4,23,6.0
1727,2020-03-31,4,23,6.0
1728,2020-04-01,4,23,6.0
1729,2020-04-02,4,23,8.0
1730,2020-03-24,6,-1,2.0
1731,2020-03-25,6,-1,2.0
1732,2020-03-26,6,-1,2.0
1733,2020-03-27,6,-1,2.0
1734,2020-03-28,6,-1,2.0
1735,2020-03-29,6,-1,2.0
1736,2020-03-30,6,-1,2.0
1737,2020-03-31,6,-1,2.0
1738,2020-04-01,6,-1,2.0
1739,2020-04-02,6,-1,2.0
1740,2020-03-24,14,26,3.0
1741,2020-03-25,14,26,3.0
1742,2020-03-26,14,26,3.0
1743,2020-03-27,14,26,3.0
1744,2020-03-28,14,26,2.0
1745,2020-03-29,14,26,2.0
1746,2020-03-30,14,26,3.0
1747,2020-03-31,14,26,3.0
1748,2020-04-01,14,26,3.0
1749,2020-04-02,14,26,3.0
1750,2020-03-24,17,37,2.0
1751,2020-03-25,17,37,3.0
1752,2020-03-26,17,37,3.0
1753,2020-03-27,17,37,2.0
1754,2020-03-28,17,37,2.0
1755,2020-03-29,17,37,2.0
1756,2020-03-30,17,37,3.0
1757,2020-03-31,17,37,2.0
1758,2020-04-01,17,37,3.0
1759,2020-04-02,17,37,3.0
1760,2020-03-24,20,40,3.0
1761,2020-03-25,20,40,3.0
1762,2020-03-26,20,40,3.0
1763,2020-03-27,20,40,3.0
1764,2020-03-28,20,40,2.0
1765,2020-03-29,20,40,3.0
1766,2020-03-30,20,40,3.0
1767,2020-03-31,20,40,3.0
1768,2020-04-01,20,40,3.0
1769,2020-04-02,20,40,3.0
1770,2020-03-24,21,26,3.0
1771,2020-03-25,21,26,3.0
1772,2020-03-26,21,26,3.0
1773,2020-03-27,21,26,3.0
1774,2020-03-28,21,26,3.0
1775,2020-03-29,21,26,3.0
1776,2020-03-30,21,26,3.0
1777,2020-03-31,21,26,3.0
1778,2020-04-01,21,26,3.0
1779,2020-04-02,21,26,3.0
1780,2020-03-24,21,31,4.0
1781,2020-03-25,21,31,4.0
1782,2020-03-26,21,31,4.0
1783,2020-03-27,21,31,4.0
1784,2020-03-28,21,31,4.0
1785,2020-03-29,21,31,4.0
1786,2020-03-30,21,31,4.0
1787,2020-03-31,21,31,4.0
1788,2020-04-01,21,31,4.0
1789,2020-04-02,21,31,4.0
1790,2020-03-24,24,42,2.0
1791,2020-03-25,24,42,2.0
1792,2020-03-26,24,42,2.0
1793,2020-03-27,24,42,2.0
1794,2020-03-28,24,42,2.0
1795,2020-03-29,24,42,1.0
1796,2020-03-30,24,42,2.0
1797,2020-03-31,24,42,2.0
1798,2020-04-01,24,42,2.0
1799,2020-04-02,24,42,2.0
1800,2020-03-24,27,26,3.0
1801,2020-03-25,27,26,3.0
1802,2020-03-26,27,26,3.0
1803,2020-03-27,27,26,3.0
1804,2020-03-28,27,26,3.0
1805,2020-03-29,27,26,3.0
1806,2020-03-30,27,26,3.0
1807,2020-03-31,27,26,3.0
1808,2020-04-01,27,26,3.0
1809,2020-04-02,27,26,3.0
1810,2020-03-24,28,37,2.0
1811,2020-03-25,28,37,2.0
1812,2020-03-26,28,37,2.0
1813,2020-03-27,28,37,2.0
1814,2020-03-28,28,37,1.0
1815,2020-03-29,28,37,2.0
1816,2020-03-30,28,37,2.0
1817,2020-03-31,28,37,2.0
1818,2020-04-01,28,37,2.0
1819,2020-04-02,28,37,2.0
1820,2020-03-24,3,35,2.0
1821,2020-03-25,3,35,2.0
1822,2020-03-26,3,35,2.0
1823,2020-03-27,3,35,2.0
1824,2020-03-28,3,35,1.0
1825,2020-03-29,3,35,2.0
1826,2020-03-30,3,35,2.0
1827,2020-03-31,3,35,2.0
1828,2020-04-01,3,35,2.0
1829,2020-04-02,3,35,2.0
1830,2020-03-24,7,29,2.0
1831,2020-03-25,7,29,2.0
1832,2020-03-26,7,29,2.0
1833,2020-03-27,7,29,2.0
1834,2020-03-28,7,29,2.0
1835,2020-03-29,7,29,2.0
1836,2020-03-30,7,29,2.0
1837,2020-03-31,7,29,2.0
1838,2020-04-01,7,29,2.0
1839,2020-04-02,7,29,2.0
1840,2020-03-24,8,26,2.0
1841,2020-03-25,8,26,2.0
1842,2020-03-26,8,26,2.0
1843,2020-03-27,8,26,2.0
1844,2020-03-28,8,26,2.0
1845,2020-03-29,8,26,2.0
1846,2020-03-30,8,26,2.0
1847,2020-03-31,8,26,2.0
1848,2020-04-01,8,26,2.0
1849,2020-04-02,8,26,2.0
1850,2020-03-24,12,38,4.0
1851,2020-03-25,12,38,4.0
1852,2020-03-26,12,38,4.0
1853,2020-03-27,12,38,4.0
1854,2020-03-28,12,38,4.0
1855,2020-03-29,12,38,3.0
1856,2020-03-30,12,38,4.0
1857,2020-03-31,12,38,4.0
1858,2020-04-01,12,38,4.0
1859,2020-04-02,12,38,4.0
1860,2020-03-24,15,35,3.0
1861,2020-03-25,15,35,3.0
1862,2020-03-26,15,35,3.0
1863,2020-03-27,15,35,3.0
1864,2020-03-28,15,35,3.0
1865,2020-03-29,15,35,3.0
1866,2020-03-30,15,35,3.0
1867,2020-03-31,15,35,3.0
1868,2020-04-01,15,35,3.0
1869,2020-04-02,15,35,3.0
1870,2020-03-24,16,26,2.0
1871,2020-03-25,16,26,2.0
1872,2020-03-26,16,26,2.0
1873,2020-03-27,16,26,2.0
1874,2020-03-28,16,26,2.0
1875,2020-03-29,16,26,2.0
1876,2020-03-30,16,26,2.0
1877,2020-03-31,16,26,2.0
1878,2020-04-01,16,26,2.0
1879,2020-04-02,16,26,2.0
1880,2020-03-24,16,35,3.0
1881,2020-03-25,16,35,3.0
1882,2020-03-26,16,35,3.0
1883,2020-03-27,16,35,3.0
1884,2020-03-28,16,35,2.0
1885,2020-03-29,16,35,3.0
1886,2020-03-30,16,35,3.0
1887,2020-03-31,16,35,3.0
1888,2020-04-01,16,35,3.0
1889,2020-04-02,16,35,3.0
1890,2020-03-24,18,35,2.0
1891,2020-03-25,18,35,2.0
1892,2020-03-26,18,35,2.0
1893,2020-03-27,18,35,2.0
1894,2020-03-28,18,35,2.0
1895,2020-03-29,18,35,2.0
1896,2020-03-30,18,35,2.0
1897,2020-03-31,18,35,2.0
1898,2020-04-01,18,35,2.0
1899,2020-04-02,18,35,2.0
1900,2020-03-24,19,29,3.0
1901,2020-03-25,19,29,3.0
1902,2020-03-26,19,29,3.0
1903,2020-03-27,19,29,3.0
1904,2020-03-28,19,29,3.0
1905,2020-03-29,19,29,3.0
1906,2020-03-30,19,29,3.0
1907,2020-03-31,19,29,3.0
1908,2020-04-01,19,29,3.0
1909,2020-04-02,19,29,3.0
1910,2020-03-24,23,40,3.0
1911,2020-03-25,23,40,3.0
1912,2020-03-26,23,40,3.0
1913,2020-03-27,23,40,4.0
1914,2020-03-28,23,40,4.0
1915,2020-03-29,23,40,4.0
1916,2020-03-30,23,40,3.0
1917,2020-03-31,23,40,3.0
1918,2020-04-01,23,40,3.0
1919,2020-04-02,23,40,3.0
1920,2020-03-24,-1,23,6.0
1921,2020-03-25,-1,23,5.0
1922,2020-03-26,-1,23,8.0
1923,2020-03-27,-1,23,5.0
1924,2020-03-28,-1,23,8.0
1925,2020-03-29,-1,23,4.0
1926,2020-03-30,-1,23,5.0
1927,2020-03-31,-1,23,6.0
1928,2020-04-01,-1,23,5.0
1929,2020-04-02,-1,23,8.0
1930,2020-03-24,5,40,6.0
1931,2020-03-25,5,40,4.0
1932,2020-03-26,5,40,3.0
1933,2020-03-27,5,40,3.0
1934,2020-03-28,5,40,3.0
1935,2020-03-29,5,40,3.0
1936,2020-03-30,5,40,6.0
1937,2020-03-31,5,40,6.0
1938,2020-04-01,5,40,4.0
1939,2020-04-02,5,40,3.0
1940,2020-03-24,6,26,2.0
1941,2020-03-25,6,26,2.0
1942,2020-03-26,6,26,2.0
1943,2020-03-27,6,26,3.0
1944,2020-03-28,6,26,3.0
1945,2020-03-29,6,26,3.0
1946,2020-03-30,6,26,2.0
1947,2020-03-31,6,26,2.0
1948,2020-04-01,6,26,2.0
1949,2020-04-02,6,26,2.0
1950,2020-03-24,6,31,3.0
1951,2020-03-25,6,31,3.0
1952,2020-03-26,6,31,3.0
1953,2020-03-27,6,31,3.0
1954,2020-03-28,6,31,3.0
1955,2020-03-29,6,31,3.0
1956,2020-03-30,6,31,3.0
1957,2020-03-31,6,31,3.0
1958,2020-04-01,6,31,3.0
1959,2020-04-02,6,31,3.0
1960,2020-03-24,7,23,3.0
1961,2020-03-25,7,23,3.0
1962,2020-03-26,7,23,2.0
1963,2020-03-27,7,23,2.0
1964,2020-03-28,7,23,3.0
1965,2020-03-29,7,23,3.0
1966,2020-03-30,7,23,2.0
1967,2020-03-31,7,23,3.0
1968,2020-04-01,7,23,3.0
1969,2020-04-02,7,23,2.0
1970,2020-03-24,11,17,8.0
1971,2020-03-25,11,17,8.0
1972,2020-03-26,11,17,9.0
1973,2020-03-27,11,17,8.0
1974,2020-03-28,11,17,10.0
1975,2020-03-29,11,17,8.0
1976,2020-03-30,11,17,9.0
1977,2020-03-31,11,17,8.0
1978,2020-04-01,11,17,8.0
1979,2020-04-02,11,17,9.0
1980,2020-03-24,13,35,3.0
1981,2020-03-25,13,35,3.0
1982,2020-03-26,13,35,3.0
1983,2020-03-27,13,35,2.0
1984,2020-03-28,13,35,2.0
1985,2020-03-29,13,35,3.0
1986,2020-03-30,13,35,3.0
1987,2020-03-31,13,35,3.0
1988,2020-04-01,13,35,3.0
1989,2020-04-02,13,35,3.0
1990,2020-03-24,20,31,3.0
1991,2020-03-25,20,31,3.0
1992,2020-03-26,20,31,3.0
1993,2020-03-27,20,31,3.0
1994,2020-03-28,20,31,2.0
1995,2020-03-29,20,31,3.0
1996,2020-03-30,20,31,3.0
1997,2020-03-31,20,31,3.0
1998,2020-04-01,20,31,3.0
1999,2020-04-02,20,31,3.0
2000,2020-03-24,0,37,15.0
2001,2020-03-25,0,37,15.0
2002,2020-03-26,0,37,18.0
2003,2020-03-27,0,37,15.0
2004,2020-03-28,0,37,12.0
2005,2020-03-29,0,37,14.0
2006,2020-03-30,0,37,15.0
2007,2020-03-31,0,37,15.0
2008,2020-04-01,0,37,15.0
2009,2020-04-02,0,37,18.0
2010,2020-03-24,3,-1,2.0
2011,2020-03-25,3,-1,2.0
2012,2020-03-26,3,-1,2.0
2013,2020-03-27,3,-1,2.0
2014,2020-03-28,3,-1,2.0
2015,2020-03-29,3,-1,2.0
2016,2020-03-30,3,-1,2.0
2017,2020-03-31,3,-1,2.0
2018,2020-04-01,3,-1,2.0
2019,2020-04-02,3,-1,2.0
2020,2020-03-24,3,28,2.0
2021,2020-03-25,3,28,2.0
2022,2020-03-26,3,28,2.0
2023,2020-03-27,3,28,2.0
2024,2020-03-28,3,28,1.0
2025,2020-03-29,3,28,2.0
2026,2020-03-30,3,28,2.0
2027,2020-03-31,3,28,2.0
2028,2020-04-01,3,28,2.0
2029,2020-04-02,3,28,2.0
2030,2020-03-24,21,40,4.0
2031,2020-03-25,21,40,4.0
2032,2020-03-26,21,40,4.0
2033,2020-03-27,21,40,4.0
2034,2020-03-28,21,40,4.0
2035,2020-03-29,21,40,4.0
2036,2020-03-30,21,40,3.0
2037,2020-03-31,21,40,4.0
2038,2020-04-01,21,40,4.0
2039,2020-04-02,21,40,4.0
2040,2020-03-24,29,31,3.0
2041,2020-03-25,29,31,3.0
2042,2020-03-26,29,31,3.0
2043,2020-03-27,29,31,2.0
2044,2020-03-28,29,31,3.0
2045,2020-03-29,29,31,2.0
2046,2020-03-30,29,31,3.0
2047,2020-03-31,29,31,3.0
2048,2020-04-01,29,31,3.0
2049,2020-04-02,29,31,3.0
2050,2020-03-24,1,31,4.0
2051,2020-03-25,1,31,3.0
2052,2020-03-26,1,31,3.0
2053,2020-03-27,1,31,3.0
2054,2020-03-28,1,31,3.0
2055,2020-03-29,1,31,3.0
2056,2020-03-30,1,31,4.0
2057,2020-03-31,1,31,4.0
2058,2020-04-01,1,31,3.0
2059,2020-04-02,1,31,3.0
2060,2020-03-24,11,38,6.0
2061,2020-03-25,11,38,6.0
2062,2020-03-26,11,38,8.0
2063,2020-03-27,11,38,6.0
2064,2020-03-28,11,38,7.0
2065,2020-03-29,11,38,7.0
2066,2020-03-30,11,38,6.0
2067,2020-03-31,11,38,6.0
2068,2020-04-01,11,38,6.0
2069,2020-04-02,11,38,8.0
2070,2020-03-24,13,37,3.0
2071,2020-03-25,13,37,3.0
2072,2020-03-26,13,37,3.0
2073,2020-03-27,13,37,3.0
2074,2020-03-28,13,37,3.0
2075,2020-03-29,13,37,3.0
2076,2020-03-30,13,37,3.0
2077,2020-03-31,13,37,3.0
2078,2020-04-01,13,37,3.0
2079,2020-04-02,13,37,3.0
2080,2020-03-24,17,-1,5.0
2081,2020-03-25,17,-1,5.0
2082,2020-03-26,17,-1,5.0
2083,2020-03-27,17,-1,5.0
2084,2020-03-28,17,-1,4.0
2085,2020-03-29,17,-1,3.0
2086,2020-03-30,17,-1,5.0
2087,2020-03-31,17,-1,5.0
2088,2020-04-01,17,-1,5.0
2089,2020-04-02,17,-1,5.0
2090,2020-03-24,18,28,2.0
2091,2020-03-25,18,28,2.0
2092,2020-03-26,18,28,2.0
2093,2020-03-27,18,28,2.0
2094,2020-03-28,18,28,2.0
2095,2020-03-29,18,28,2.0
2096,2020-03-30,18,28,2.0
2097,2020-03-31,18,28,2.0
2098,2020-04-01,18,28,2.0
2099,2020-04-02,18,28,2.0
2100,2020-03-24,26,26,3.0
2101,2020-03-25,26,26,3.0
2102,2020-03-26,26,26,3.0
2103,2020-03-27,26,26,3.0
2104,2020-03-28,26,26,3.0
2105,2020-03-29,26,26,3.0
2106,2020-03-30,26,26,3.0
2107,2020-03-31,26,26,3.0
2108,2020-04-01,26,26,3.0
2109,2020-04-02,26,26,3.0
2110,2020-03-24,29,29,3.0
2111,2020-03-25,29,29,3.0
2112,2020-03-26,29,29,3.0
2113,2020-03-27,29,29,3.0
2114,2020-03-28,29,29,3.0
2115,2020-03-29,29,29,3.0
2116,2020-03-30,29,29,3.0
2117,2020-03-31,29,29,3.0
2118,2020-04-01,29,29,3.0
2119,2020-04-02,29,29,3.0
2120,2020-03-24,32,26,4.0
2121,2020-03-25,32,26,3.0
2122,2020-03-26,32,26,3.0
2123,2020-03-27,32,26,3.0
2124,2020-03-28,32,26,3.0
2125,2020-03-29,32,26,3.0
2126,2020-03-30,32,26,3.0
2127,2020-03-31,32,26,4.0
2128,2020-04-01,32,26,3.0
2129,2020-04-02,32,26,3.0
2130,2020-03-24,32,40,2.0
2131,2020-03-25,32,40,3.0
2132,2020-03-26,32,40,3.0
2133,2020-03-27,32,40,3.0
2134,2020-03-28,32,40,2.0
2135,2020-03-29,32,40,2.0
2136,2020-03-30,32,40,3.0
2137,2020-03-31,32,40,2.0
2138,2020-04-01,32,40,3.0
2139,2020-04-02,32,40,3.0
2140,2020-03-24,11,49,2.0
2141,2020-03-25,11,49,2.0
2142,2020-03-26,11,49,2.0
2143,2020-03-27,11,49,2.0
2144,2020-03-28,11,49,2.0
2145,2020-03-29,11,49,3.0
2146,2020-03-30,11,49,2.0
2147,2020-03-31,11,49,2.0
2148,2020-04-01,11,49,2.0
2149,2020-04-02,11,49,2.0
2150,2020-03-24,23,26,3.0
2151,2020-03-25,23,26,3.0
2152,2020-03-26,23,26,3.0
2153,2020-03-27,23,26,3.0
2154,2020-03-28,23,26,3.0
2155,2020-03-29,23,26,3.0
2156,2020-03-30,23,26,3.0
2157,2020-03-31,23,26,3.0
2158,2020-04-01,23,26,3.0
2159,2020-04-02,23,26,3.0
2160,2020-03-24,2,35,2.0
2161,2020-03-25,2,35,2.0
2162,2020-03-26,2,35,2.0
2163,2020-03-27,2,35,2.0
2164,2020-03-28,2,35,1.0
2165,2020-03-29,2,35,2.0
2166,2020-03-30,2,35,2.0
2167,2020-03-31,2,35,2.0
2168,2020-04-01,2,35,2.0
2169,2020-04-02,2,35,2.0
2170,2020-03-24,5,38,3.0
2171,2020-03-25,5,38,3.0
2172,2020-03-26,5,38,3.0
2173,2020-03-27,5,38,3.0
2174,2020-03-28,5,38,3.0
2175,2020-03-29,5,38,3.0
2176,2020-03-30,5,38,3.0
2177,2020-03-31,5,38,3.0
2178,2020-04-01,5,38,3.0
2179,2020-04-02,5,38,3.0
2180,2020-03-24,9,26,3.0
2181,2020-03-25,9,26,3.0
2182,2020-03-26,9,26,3.0
2183,2020-03-27,9,26,3.0
2184,2020-03-28,9,26,3.0
2185,2020-03-29,9,26,3.0
2186,2020-03-30,9,26,3.0
2187,2020-03-31,9,26,3.0
2188,2020-04-01,9,26,3.0
2189,2020-04-02,9,26,3.0
2190,2020-03-24,27,17,2.0
2191,2020-03-25,27,17,2.0
2192,2020-03-26,27,17,2.0
2193,2020-03-27,27,17,2.0
2194,2020-03-28,27,17,2.0
2195,2020-03-29,27,17,2.0
2196,2020-03-30,27,17,2.0
2197,2020-03-31,27,17,2.0
2198,2020-04-01,27,17,2.0
2199,2020-04-02,27,17,2.0
2200,2020-03-24,6,28,2.0
2201,2020-03-25,6,28,2.0
2202,2020-03-26,6,28,2.0
2203,2020-03-27,6,28,2.0
2204,2020-03-28,6,28,2.0
2205,2020-03-29,6,28,3.0
2206,2020-03-30,6,28,2.0
2207,2020-03-31,6,28,2.0
2208,2020-04-01,6,28,2.0
2209,2020-04-02,6,28,2.0
2210,2020-03-24,13,-1,3.0
2211,2020-03-25,13,-1,3.0
2212,2020-03-26,13,-1,3.0
2213,2020-03-27,13,-1,2.0
2214,2020-03-28,13,-1,2.0
2215,2020-03-29,13,-1,2.0
2216,2020-03-30,13,-1,4.0
2217,2020-03-31,13,-1,3.0
2218,2020-04-01,13,-1,3.0
2219,2020-04-02,13,-1,3.0
2220,2020-03-24,14,40,3.0
2221,2020-03-25,14,40,3.0
2222,2020-03-26,14,40,3.0
2223,2020-03-27,14,40,3.0
2224,2020-03-28,14,40,2.0
2225,2020-03-29,14,40,2.0
2226,2020-03-30,14,40,2.0
2227,2020-03-31,14,40,3.0
2228,2020-04-01,14,40,3.0
2229,2020-04-02,14,40,3.0
2230,2020-03-24,26,5,2.0
2231,2020-03-25,26,5,2.0
2232,2020-03-26,26,5,2.0
2233,2020-03-27,26,5,2.0
2234,2020-03-28,26,5,2.0
2235,2020-03-29,26,5,2.0
2236,2020-03-30,26,5,2.0
2237,2020-03-31,26,5,2.0
2238,2020-04-01,26,5,2.0
2239,2020-04-02,26,5,2.0
2240,2020-03-24,31,31,2.0
2241,2020-03-25,31,31,2.0
2242,2020-03-26,31,31,2.0
2243,2020-03-27,31,31,2.0
2244,2020-03-28,31,31,2.0
2245,2020-03-29,31,31,2.0
2246,2020-03-30,31,31,2.0
2247,2020-03-31,31,31,2.0
2248,2020-04-01,31,31,2.0
2249,2020-04-02,31,31,2.0
2250,2020-03-24,9,29,4.0
2251,2020-03-25,9,29,3.0
2252,2020-03-26,9,29,4.0
2253,2020-03-27,9,29,4.0
2254,2020-03-28,9,29,3.0
2255,2020-03-29,9,29,4.0
2256,2020-03-30,9,29,4.0
2257,2020-03-31,9,29,4.0
2258,2020-04-01,9,29,3.0
2259,2020-04-02,9,29,4.0
2260,2020-03-24,26,38,5.0
2261,2020-03-25,26,38,4.0
2262,2020-03-26,26,38,4.0
2263,2020-03-27,26,38,3.0
2264,2020-03-28,26,38,4.0
2265,2020-03-29,26,38,4.0
2266,2020-03-30,26,38,5.0
2267,2020-03-31,26,38,5.0
2268,2020-04-01,26,38,4.0
2269,2020-04-02,26,38,4.0
2270,2020-03-24,26,40,3.0
2271,2020-03-25,26,40,3.0
2272,2020-03-26,26,40,3.0
2273,2020-03-27,26,40,3.0
2274,2020-03-28,26,40,3.0
2275,2020-03-29,26,40,3.0
2276,2020-03-30,26,40,3.0
2277,2020-03-31,26,40,3.0
2278,2020-04-01,26,40,3.0
2279,2020-04-02,26,40,3.0
2280,2020-03-24,3,37,2.0
2281,2020-03-25,3,37,2.0
2282,2020-03-26,3,37,2.0
2283,2020-03-27,3,37,2.0
2284,2020-03-28,3,37,1.0
2285,2020-03-29,3,37,2.0
2286,2020-03-30,3,37,2.0
2287,2020-03-31,3,37,2.0
2288,2020-04-01,3,37,2.0
2289,2020-04-02,3,37,2.0
2290,2020-03-24,7,31,3.0
2291,2020-03-25,7,31,3.0
2292,2020-03-26,7,31,3.0
2293,2020-03-27,7,31,3.0
2294,2020-03-28,7,31,3.0
2295,2020-03-29,7,31,3.0
2296,2020-03-30,7,31,3.0
2297,2020-03-31,7,31,3.0
2298,2020-04-01,7,31,3.0
2299,2020-04-02,7,31,3.0
2300,2020-03-24,28,26,2.0
2301,2020-03-25,28,26,2.0
2302,2020-03-26,28,26,2.0
2303,2020-03-27,28,26,3.0
2304,2020-03-28,28,26,3.0
2305,2020-03-29,28,26,2.0
2306,2020-03-30,28,26,2.0
2307,2020-03-31,28,26,2.0
2308,2020-04-01,28,26,2.0
2309,2020-04-02,28,26,2.0
2310,2020-03-24,-2,37,15.0
2311,2020-03-25,-2,37,15.0
2312,2020-03-26,-2,37,18.0
2313,2020-03-27,-2,37,15.0
2314,2020-03-28,-2,37,12.0
2315,2020-03-29,-2,37,14.0
2316,2020-03-30,-2,37,15.0
2317,2020-03-31,-2,37,15.0
2318,2020-04-01,-2,37,15.0
2319,2020-04-02,-2,37,18.0
2320,2020-03-24,23,29,4.0
2321,2020-03-25,23,29,4.0
2322,2020-03-26,23,29,4.0
2323,2020-03-27,23,29,4.0
2324,2020-03-28,23,29,3.0
2325,2020-03-29,23,29,4.0
2326,2020-03-30,23,29,4.0
2327,2020-03-31,23,29,4.0
2328,2020-04-01,23,29,4.0
2329,2020-04-02,23,29,4.0
2330,2020-03-24,1,-1,2.0
2331,2020-03-25,1,-1,2.0
2332,2020-03-26,1,-1,2.0
2333,2020-03-27,1,-1,2.0
2334,2020-03-28,1,-1,2.0
2335,2020-03-29,1,-1,2.0
2336,2020-03-30,1,-1,2.0
2337,2020-03-31,1,-1,2.0
2338,2020-04-01,1,-1,2.0
2339,2020-04-02,1,-1,2.0
2340,2020-03-24,-1,49,5.0
2341,2020-03-25,-1,49,5.0
2342,2020-03-26,-1,49,5.0
2343,2020-03-27,-1,49,5.0
2344,2020-03-28,-1,49,5.0
2345,2020-03-29,-1,49,4.0
2346,2020-03-30,-1,49,5.0
2347,2020-03-31,-1,49,5.0
2348,2020-04-01,-1,49,5.0
2349,2020-04-02,-1,49,5.0
2350,2020-03-24,5,29,4.0
2351,2020-03-25,5,29,3.0
2352,2020-03-26,5,29,4.0
2353,2020-03-27,5,29,4.0
2354,2020-03-28,5,29,3.0
2355,2020-03-29,5,29,4.0
2356,2020-03-30,5,29,4.0
2357,2020-03-31,5,29,4.0
2358,2020-04-01,5,29,3.0
